pickupArea,Percentage
1,0.17
2,0.0
3,0.5
4,0.0
5,0.0
6,2.52
7,0.67
8,7.55
9,0.0
10,0.0
11,0.34
12,0.0
13,0.0
14,0.17
15,0.0
16,0.5
17,0.17
18,0.0
19,0.0
20,0.0
21,0.0
22,0.17
23,0.0
24,1.51
25,0.84
26,0.0
27,0.0
28,15.94
29,0.17
30,0.34
31,0.34
32,8.56
33,3.69
34,1.68
35,8.72
36,1.01
37,3.36
38,4.19
39,3.86
40,1.17
41,7.21
42,0.84
43,1.34
44,0.5
45,0.34
46,0.34
47,0.17
48,0.0
49,0.5
50,0.17
51,0.17
52,0.5
53,0.0
54,0.0
55,0.0
56,0.84
57,0.17
58,0.0
59,0.34
60,0.84
61,4.7
62,0.17
63,0.34
64,0.17
65,0.17
66,0.0
67,0.5
68,0.67
69,0.17
70,0.0
71,0.34
72,0.84
73,7.38
74,0.5
75,0.17
76,0.84
77,0.67
