dropArea,Percentage
1,0.56
2,0.51
3,1.88
4,0.62
5,0.93
6,11.54
7,14.28
8,33.12
9,0.03
10,0.09
11,0.08
12,0.07
13,0.07
14,0.26
15,0.15
16,0.48
17,0.02
18,0.0
19,0.14
20,0.09
21,0.38
22,2.0
23,0.14
24,3.85
25,0.1
26,0.0
27,0.03
28,5.63
29,0.04
30,0.03
31,0.15
32,16.84
33,1.09
34,0.1
35,0.07
36,0.02
37,0.0
38,0.01
39,0.03
40,0.01
41,0.27
42,0.01
43,0.02
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.47
57,0.01
58,0.0
59,0.02
60,0.07
61,0.01
62,0.01
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.01
69,0.01
70,0.0
71,0.0
72,0.02
73,0.0
74,0.0
75,0.0
76,2.3
77,1.18
