pickupArea,Percentage
1,5.21
2,7.92
3,4.44
4,3.86
5,0.58
6,5.02
7,0.77
8,13.32
9,0.0
10,0.0
11,0.0
12,0.0
13,1.35
14,1.74
15,0.0
16,0.77
17,0.0
18,0.0
19,0.0
20,0.0
21,0.39
22,0.97
23,0.0
24,0.77
25,0.0
26,0.19
27,0.19
28,2.9
29,0.0
30,0.0
31,0.19
32,8.69
33,0.39
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.97
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,29.15
77,7.72
78,2.51
