dropArea,Percentage
1,0.43
2,1.23
3,2.57
4,2.03
5,0.36
6,3.58
7,0.65
8,3.84
9,0.9
10,8.83
11,13.57
12,2.42
13,1.81
14,5.14
15,15.38
16,2.86
17,2.64
18,0.14
19,3.73
20,0.18
21,1.59
22,0.69
23,0.51
24,0.8
25,1.16
26,0.0
27,0.04
28,4.12
29,0.11
30,0.04
31,0.04
32,2.53
33,0.22
34,0.18
35,0.11
36,0.04
37,0.07
38,0.04
39,0.07
40,0.0
41,0.25
42,0.11
43,0.04
44,0.0
45,0.0
46,0.0
47,0.0
48,0.04
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.22
57,0.0
58,0.07
59,0.04
60,0.07
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.04
67,0.0
68,0.04
69,0.0
70,0.0
71,0.04
72,0.0
73,0.0
74,0.0
75,0.0
76,13.06
77,1.37
