pickupArea,Percentage
1,0.02
2,0.01
3,0.08
4,0.0
5,0.01
6,0.62
7,0.63
8,25.83
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.02
15,0.0
16,0.01
17,0.0
18,0.0
19,0.0
20,0.0
21,0.01
22,0.07
23,0.01
24,0.59
25,0.01
26,0.0
27,0.01
28,19.65
29,0.01
30,0.01
31,0.06
32,41.01
33,4.04
34,0.14
35,0.37
36,0.01
37,0.01
38,0.05
39,0.03
40,0.01
41,0.29
42,0.02
43,0.01
44,0.01
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.4
57,0.0
58,0.01
59,0.01
60,0.04
61,0.01
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.01
69,0.01
70,0.01
71,0.04
72,0.0
73,0.01
74,0.0
75,0.0
76,3.73
77,0.04
