dropArea,Percentage
1,0.41
2,0.08
3,0.66
4,0.33
5,0.99
6,4.87
7,4.54
8,27.48
9,0.0
10,0.0
11,0.0
12,0.0
13,0.08
14,0.17
15,0.0
16,0.25
17,0.0
18,0.0
19,0.0
20,0.0
21,0.08
22,1.16
23,0.17
24,3.63
25,0.25
26,0.0
27,0.08
28,6.6
29,0.0
30,0.17
31,0.91
32,19.88
33,6.93
34,0.0
35,0.0
36,0.08
37,0.08
38,0.33
39,0.33
40,0.08
41,2.31
42,0.25
43,0.17
44,0.25
45,0.08
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.08
54,0.0
55,0.0
56,1.4
57,0.08
58,0.17
59,0.08
60,0.41
61,0.08
62,0.17
63,0.08
64,0.17
65,0.17
66,0.08
67,0.0
68,0.08
69,0.17
70,0.08
71,0.08
72,0.5
73,0.0
74,0.25
75,0.17
76,0.5
77,0.74
78,10.81
