dropArea,Percentage
1,0.0
2,0.0
3,1.86
4,0.0
5,0.0
6,0.41
7,0.21
8,5.38
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.21
22,0.0
23,0.0
24,0.41
25,0.0
26,0.0
27,0.0
28,18.22
29,0.21
30,0.41
31,0.21
32,3.11
33,2.28
34,0.62
35,4.97
36,4.35
37,0.41
38,3.11
39,3.93
40,1.24
41,3.93
42,1.66
43,1.66
44,1.45
45,0.62
46,0.0
47,0.0
48,0.62
49,1.45
50,0.83
51,0.41
52,0.21
53,2.28
54,0.21
55,0.0
56,3.31
57,0.21
58,0.0
59,0.0
60,0.0
61,3.52
62,1.04
63,0.21
64,0.21
65,0.62
66,1.66
67,1.24
68,1.04
69,1.66
70,5.59
71,6.83
72,0.83
73,2.28
74,0.21
75,0.83
76,1.86
77,0.0
