pickupArea,Percentage
1,0.06
2,0.04
3,0.34
4,0.05
5,0.04
6,1.43
7,1.43
8,34.82
9,0.0
10,0.01
11,0.03
12,0.0
13,0.01
14,0.03
15,0.01
16,0.03
17,0.0
18,0.0
19,0.01
20,0.0
21,0.02
22,0.06
23,0.02
24,0.38
25,0.02
26,0.0
27,0.01
28,15.87
29,0.01
30,0.01
31,0.02
32,30.12
33,3.92
34,0.06
35,0.12
36,0.01
37,0.0
38,0.02
39,0.06
40,0.01
41,0.25
42,0.02
43,0.04
44,0.02
45,0.01
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.01
52,0.0
53,0.01
54,0.0
55,0.0
56,2.02
57,0.0
58,0.0
59,0.0
60,0.02
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.01
67,0.0
68,0.01
69,0.01
70,0.01
71,0.02
72,0.0
73,0.02
74,0.0
75,0.01
76,8.14
77,0.23
