dropArea,Percentage
1,0.55
2,0.6
3,0.25
4,0.05
5,0.05
6,0.8
7,1.61
8,6.69
9,0.0
10,0.3
11,0.25
12,0.0
13,0.0
14,0.1
15,0.1
16,0.1
17,0.05
18,0.0
19,0.05
20,0.0
21,0.1
22,0.3
23,1.86
24,1.06
25,1.56
26,0.3
27,1.46
28,12.72
29,0.85
30,2.21
31,1.96
32,9.9
33,6.03
34,1.71
35,1.91
36,0.96
37,0.65
38,1.41
39,1.46
40,0.45
41,2.77
42,2.11
43,3.12
44,3.22
45,1.51
46,2.56
47,0.15
48,2.97
49,2.06
50,1.01
51,2.31
52,0.1
53,0.8
54,0.15
55,0.0
56,0.5
57,0.0
58,0.0
59,0.05
60,0.85
61,0.15
62,0.1
63,0.05
64,0.65
65,0.15
66,0.25
67,0.45
68,0.85
69,1.81
70,0.55
71,1.16
72,0.15
73,2.66
74,0.1
75,1.01
76,2.66
77,0.55
