pickupArea,Percentage
1,0.39
2,0.52
3,1.82
4,1.76
5,6.37
6,9.56
7,2.21
8,10.92
9,0.0
10,0.72
11,0.26
12,0.13
13,0.78
14,2.41
15,2.28
16,10.73
17,0.07
18,0.07
19,0.78
20,0.26
21,5.66
22,4.36
23,0.59
24,2.28
25,0.2
26,0.0
27,0.07
28,4.49
29,0.0
30,0.26
31,0.07
32,10.79
33,0.85
34,0.0
35,0.0
36,0.0
37,0.0
38,0.07
39,0.2
40,0.0
41,0.2
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.17
57,0.0
58,0.0
59,0.26
60,0.07
61,0.0
62,0.07
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,15.41
77,0.98
