dropArea,Percentage
1,0.35
2,0.6
3,1.31
4,0.25
5,0.1
6,1.21
7,1.16
8,10.15
9,0.0
10,0.05
11,0.05
12,0.05
13,0.15
14,0.65
15,0.1
16,0.3
17,0.0
18,0.3
19,0.3
20,0.15
21,0.5
22,2.96
23,1.16
24,3.92
25,0.95
26,0.3
27,0.6
28,14.47
29,1.61
30,4.27
31,11.5
32,5.88
33,1.96
34,1.41
35,1.16
36,0.2
37,0.6
38,0.35
39,0.35
40,0.25
41,0.6
42,1.16
43,1.61
44,1.46
45,0.15
46,0.4
47,0.05
48,0.35
49,2.01
50,0.55
51,0.45
52,0.05
53,0.2
54,0.9
55,0.05
56,1.61
57,0.05
58,0.75
59,1.05
60,1.1
61,0.75
62,0.05
63,0.4
64,0.3
65,0.2
66,0.2
67,0.15
68,0.95
69,1.46
70,0.35
71,0.5
72,0.25
73,0.9
74,0.1
75,0.5
76,1.21
77,0.35
78,5.17
