pickupArea,Percentage
1,0.68
2,3.78
3,2.55
4,4.33
5,0.98
6,2.7
7,0.85
8,6.0
9,0.95
10,14.7
11,12.18
12,1.42
13,0.42
14,1.02
15,4.48
16,1.67
17,3.05
18,0.48
19,0.73
20,0.12
21,0.38
22,0.52
23,0.15
24,0.8
25,0.33
26,0.02
27,0.02
28,2.03
29,0.03
30,0.03
31,0.02
32,4.1
33,0.28
34,0.02
35,0.03
36,0.02
37,0.0
38,0.05
39,0.03
40,0.02
41,0.1
42,0.08
43,0.37
44,0.08
45,0.03
46,0.05
47,0.02
48,0.1
49,0.03
50,0.0
51,0.03
52,0.02
53,0.07
54,0.02
55,0.0
56,0.12
57,0.0
58,0.0
59,0.0
60,0.02
61,0.02
62,0.0
63,0.0
64,0.02
65,0.05
66,0.03
67,0.07
68,0.05
69,0.18
70,0.0
71,0.13
72,0.03
73,0.2
74,0.02
75,0.07
76,25.32
77,0.72
