pickupArea,Percentage
1,0.0
2,0.16
3,0.39
4,0.0
5,0.08
6,0.71
7,0.47
8,5.96
9,0.0
10,0.0
11,0.08
12,0.0
13,0.0
14,0.0
15,0.16
16,0.08
17,0.0
18,0.0
19,0.0
20,0.0
21,0.08
22,0.16
23,0.0
24,0.47
25,0.16
26,0.0
27,0.0
28,12.07
29,0.16
30,0.16
31,0.16
32,11.52
33,7.6
34,3.21
35,9.48
36,6.27
37,0.0
38,5.64
39,6.19
40,1.65
41,6.74
42,1.49
43,1.18
44,1.57
45,0.08
46,0.55
47,0.0
48,0.24
49,0.08
50,0.16
51,0.16
52,0.0
53,0.08
54,0.0
55,0.0
56,4.39
57,0.08
58,0.16
59,0.24
60,0.31
61,1.8
62,0.08
63,0.0
64,0.0
65,0.08
66,0.16
67,0.16
68,0.24
69,1.25
70,0.16
71,1.65
72,0.08
73,0.31
74,0.0
75,0.0
76,3.45
77,0.08
