pickupArea,Percentage
1,0.06
2,0.12
3,0.98
4,0.12
5,0.15
6,7.13
7,8.71
8,36.31
9,0.0
10,0.03
11,0.0
12,0.0
13,0.0
14,0.12
15,0.06
16,0.06
17,0.0
18,0.0
19,0.0
20,0.03
21,0.12
22,0.54
23,0.0
24,1.04
25,0.03
26,0.0
27,0.0
28,5.64
29,0.0
30,0.0
31,0.0
32,23.85
33,0.78
34,0.0
35,0.06
36,0.03
37,0.0
38,0.0
39,0.0
40,0.0
41,0.12
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.7
57,0.0
58,0.0
59,0.0
60,0.0
61,1.31
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,7.27
77,0.45
78,1.19
