dropArea,Percentage
1,3.21
2,10.7
3,12.83
4,19.79
5,2.14
6,6.42
7,2.67
8,9.63
9,0.0
10,0.0
11,0.53
12,0.0
13,1.6
14,6.42
15,1.07
16,4.81
17,0.0
18,0.0
19,0.0
20,0.53
21,0.53
22,3.21
23,0.53
24,0.53
25,0.0
26,0.0
27,0.0
28,0.53
29,0.0
30,0.0
31,0.0
32,1.07
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.53
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,2.14
77,8.56
