dropArea,Percentage
1,0.15
2,0.09
3,0.51
4,0.31
5,0.37
6,2.43
7,2.88
8,31.94
9,0.01
10,0.05
11,0.04
12,0.03
13,0.02
14,0.07
15,0.04
16,0.19
17,0.0
18,0.01
19,0.01
20,0.02
21,0.18
22,0.89
23,0.1
24,3.83
25,0.03
26,0.03
27,0.08
28,14.02
29,0.06
30,0.07
31,0.36
32,30.34
33,2.66
34,0.21
35,0.15
36,0.01
37,0.02
38,0.03
39,0.07
40,0.01
41,0.34
42,0.02
43,0.01
44,0.02
45,0.0
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.45
57,0.0
58,0.03
59,0.1
60,0.13
61,0.04
62,0.01
63,0.01
64,0.02
65,0.01
66,0.01
67,0.02
68,0.04
69,0.05
70,0.01
71,0.01
72,0.01
73,0.0
74,0.0
75,0.01
76,1.72
77,0.42
78,4.18
