pickupArea,Percentage
1,0.17
2,0.09
3,0.35
4,0.1
5,0.06
6,1.24
7,0.82
8,27.77
9,0.0
10,0.01
11,0.01
12,0.01
13,0.05
14,0.06
15,0.02
16,0.06
17,0.01
18,0.01
19,0.03
20,0.01
21,0.03
22,0.1
23,0.02
24,0.4
25,0.26
26,0.03
27,0.04
28,8.76
29,0.07
30,0.03
31,0.07
32,32.5
33,8.0
34,0.36
35,0.76
36,0.09
37,0.05
38,0.2
39,0.17
40,0.02
41,0.3
42,0.17
43,0.58
44,0.29
45,0.1
46,0.42
47,0.04
48,0.21
49,0.34
50,0.06
51,0.15
52,0.05
53,0.21
54,0.06
55,0.03
56,1.78
57,0.02
58,0.02
59,0.08
60,0.08
61,0.03
62,0.01
63,0.02
64,0.04
65,0.08
66,0.09
67,0.08
68,0.11
69,0.22
70,0.15
71,0.28
72,0.04
73,0.3
74,0.01
75,0.23
76,7.23
77,0.25
78,3.03
