dropArea,Percentage
1,0.13
2,0.0
3,1.02
4,0.38
5,0.38
6,3.44
7,5.61
8,36.48
9,0.0
10,0.26
11,0.0
12,0.13
13,0.13
14,0.26
15,0.13
16,0.64
17,0.0
18,0.0
19,0.0
20,0.0
21,0.38
22,2.17
23,0.0
24,3.83
25,0.0
26,0.13
27,0.26
28,15.82
29,0.0
30,0.13
31,0.64
32,15.69
33,4.72
34,0.38
35,0.13
36,0.0
37,0.0
38,0.13
39,0.51
40,0.0
41,1.28
42,0.0
43,0.13
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.13
57,0.0
58,0.13
59,0.0
60,0.13
61,0.13
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.26
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.51
77,1.53
78,1.91
