dropArea,Percentage
1,0.41
2,0.11
3,0.88
4,0.54
5,1.18
6,5.25
7,5.52
8,29.07
9,0.0
10,0.05
11,0.02
12,0.11
13,0.02
14,0.16
15,0.16
16,0.23
17,0.02
18,0.0
19,0.11
20,0.07
21,0.25
22,1.49
23,0.11
24,4.46
25,0.18
26,0.02
27,0.05
28,7.09
29,0.05
30,0.18
31,0.54
32,21.1
33,6.2
34,0.45
35,0.36
36,0.16
37,0.0
38,0.34
39,0.72
40,0.14
41,2.67
42,0.2
43,0.05
44,0.05
45,0.0
46,0.07
47,0.0
48,0.05
49,0.07
50,0.0
51,0.0
52,0.02
53,0.0
54,0.0
55,0.02
56,2.97
57,0.23
58,0.18
59,0.14
60,0.45
61,0.14
62,0.16
63,0.09
64,0.77
65,0.25
66,0.14
67,0.18
68,0.11
69,0.11
70,0.41
71,0.09
72,0.38
73,0.07
74,0.2
75,0.2
76,0.86
77,0.86
