pickupArea,Percentage
1,0.58
2,0.35
3,0.27
4,0.04
5,0.12
6,1.65
7,0.5
8,16.08
9,0.19
10,0.92
11,0.96
12,0.12
13,0.04
14,0.31
15,0.23
16,0.31
17,0.15
18,0.0
19,0.0
20,0.0
21,0.08
22,0.23
23,0.0
24,0.81
25,0.08
26,0.0
27,0.0
28,5.39
29,0.0
30,0.04
31,0.04
32,14.77
33,3.54
34,0.27
35,0.19
36,0.0
37,0.0
38,0.04
39,0.04
40,0.0
41,0.08
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.5
57,0.0
58,0.0
59,0.0
60,0.08
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.08
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,48.63
77,0.27
78,1.04
