dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,4.46
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.89
25,0.89
26,0.0
27,0.0
28,9.82
29,0.0
30,0.0
31,0.0
32,5.36
33,6.25
34,1.79
35,0.89
36,0.0
37,3.57
38,8.04
39,3.57
40,0.89
41,3.57
42,1.79
43,1.79
44,0.89
45,0.0
46,0.0
47,0.0
48,0.89
49,4.46
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.89
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.89
64,0.0
65,0.89
66,0.89
67,0.0
68,3.57
69,1.79
70,3.57
71,2.68
72,1.79
73,11.61
74,0.0
75,0.89
76,0.0
77,0.0
78,10.71
