dropArea,Percentage
1,0.26
2,0.15
3,0.5
4,0.28
5,0.39
6,2.48
7,2.65
8,27.35
9,0.01
10,0.07
11,0.08
12,0.07
13,0.08
14,0.2
15,0.11
16,0.33
17,0.05
18,0.03
19,0.08
20,0.08
21,0.2
22,1.03
23,0.22
24,3.83
25,0.55
26,0.13
27,0.4
28,17.12
29,0.29
30,0.15
31,0.54
32,26.45
33,2.82
34,0.45
35,0.47
36,0.11
37,0.22
38,0.15
39,0.23
40,0.08
41,0.46
42,0.28
43,0.51
44,0.72
45,0.1
46,0.24
47,0.06
48,0.14
49,0.61
50,0.23
51,0.12
52,0.03
53,0.3
54,0.1
55,0.03
56,0.55
57,0.03
58,0.05
59,0.06
60,0.2
61,0.1
62,0.01
63,0.05
64,0.06
65,0.03
66,0.09
67,0.12
68,0.25
69,0.53
70,0.11
71,0.28
72,0.06
73,0.33
74,0.04
75,0.2
76,1.82
77,0.41
