dropArea,Percentage
1,0.41
2,0.12
3,0.61
4,0.32
5,0.24
6,1.02
7,0.99
8,12.75
9,0.0
10,0.15
11,0.15
12,0.24
13,0.19
14,0.12
15,0.05
16,0.36
17,0.0
18,0.0
19,0.05
20,0.02
21,0.44
22,0.51
23,0.27
24,1.12
25,0.15
26,0.07
27,0.07
28,10.81
29,0.27
30,0.87
31,3.71
32,12.44
33,6.45
34,4.95
35,3.52
36,0.65
37,0.61
38,0.95
39,1.38
40,0.15
41,0.9
42,1.07
43,0.46
44,0.95
45,0.05
46,0.07
47,0.0
48,0.15
49,1.36
50,0.73
51,0.24
52,0.0
53,0.05
54,0.07
55,0.0
56,5.99
57,0.15
58,0.46
59,1.48
60,10.33
61,1.29
62,0.1
63,0.27
64,0.44
65,0.12
66,0.19
67,0.1
68,0.68
69,0.92
70,0.22
71,0.17
72,0.02
73,0.24
74,0.02
75,0.56
76,2.74
77,0.27
