dropArea,Percentage
1,0.36
2,0.18
3,0.94
4,0.57
5,1.15
6,5.23
7,4.88
8,31.05
9,0.01
10,0.07
11,0.04
12,0.06
13,0.06
14,0.15
15,0.12
16,0.32
17,0.04
18,0.01
19,0.09
20,0.03
21,0.27
22,1.59
23,0.12
24,4.16
25,0.14
26,0.02
27,0.05
28,6.83
29,0.07
30,0.12
31,0.41
32,22.26
33,5.92
34,0.2
35,0.35
36,0.1
37,0.01
38,0.35
39,0.82
40,0.04
41,2.42
42,0.21
43,0.13
44,0.11
45,0.03
46,0.03
47,0.01
48,0.03
49,0.06
50,0.02
51,0.04
52,0.03
53,0.02
54,0.0
55,0.01
56,1.89
57,0.17
58,0.09
59,0.11
60,0.4
61,0.1
62,0.07
63,0.08
64,0.45
65,0.17
66,0.17
67,0.05
68,0.04
69,0.1
70,0.27
71,0.13
72,0.47
73,0.07
74,0.18
75,0.19
76,1.64
77,0.84
