Date,Count
2019-01-01,92
2019-01-02,75
2019-01-03,74
2019-01-04,71
2019-01-05,79
2019-01-06,74
2019-01-07,85
2019-01-08,66
2019-01-09,67
2019-01-10,72
2019-01-11,87
2019-01-12,98
2019-01-13,86
2019-01-14,62
2019-01-15,76
2019-01-16,61
2019-01-17,61
2019-01-18,84
2019-01-19,85
2019-01-20,81
2019-01-21,68
2019-01-22,63
2019-01-23,64
2019-01-24,66
2019-01-25,58
2019-01-26,83
2019-01-27,92
2019-01-28,81
2019-01-29,67
2019-01-30,56
2019-01-31,51
2019-02-01,78
2019-02-02,69
2019-02-03,97
2019-02-04,79
2019-02-05,68
2019-02-06,72
2019-02-07,83
2019-02-08,89
2019-02-09,69
2019-02-10,100
2019-02-11,80
2019-02-12,68
2019-02-13,75
2019-02-14,61
2019-02-15,77
2019-02-16,89
2019-02-17,90
2019-02-18,66
2019-02-19,64
2019-02-20,64
2019-02-21,65
2019-02-22,73
2019-02-23,79
2019-02-24,98
2019-02-25,66
2019-02-26,66
2019-02-27,75
2019-02-28,94
2019-03-01,83
2019-03-02,79
2019-03-03,98
2019-03-04,72
2019-03-05,81
2019-03-06,75
2019-03-07,79
2019-03-08,66
2019-03-09,93
2019-03-10,90
2019-03-11,80
2019-03-12,64
2019-03-13,73
2019-03-14,68
2019-03-15,67
2019-03-16,109
2019-03-17,93
2019-03-18,79
2019-03-19,60
2019-03-20,69
2019-03-21,75
2019-03-22,74
2019-03-23,85
2019-03-24,94
2019-03-25,87
2019-03-26,63
2019-03-27,68
2019-03-28,73
2019-03-29,74
2019-03-30,75
2019-03-31,93
2019-04-01,64
2019-04-02,58
2019-04-03,67
2019-04-04,73
2019-04-05,67
2019-04-06,50
2019-04-07,29
2019-04-08,19
2019-04-09,23
2019-04-10,13
2019-04-11,23
2019-04-12,12
2019-04-13,45
2019-04-14,91
2019-04-15,74
2019-04-16,68
2019-04-17,62
2019-04-18,62
2019-04-19,69
2019-04-20,97
2019-04-21,82
2019-04-22,53
2019-04-23,70
2019-04-24,80
2019-04-25,77
2019-04-26,76
2019-04-27,83
2019-04-28,72
2019-04-29,67
2019-04-30,69
2019-05-01,65
2019-05-02,62
2019-05-03,85
2019-05-04,92
2019-05-05,90
