Date,Count
2019-01-01,1
2019-01-07,1
2019-01-08,1
2019-01-19,1
2019-01-20,1
2019-01-30,1
2019-02-05,1
2019-02-10,1
2019-02-16,1
2019-02-17,1
2019-02-19,2
2019-02-27,1
2019-03-04,1
2019-03-06,1
2019-03-08,2
2019-03-10,1
2019-03-11,1
2019-03-20,1
2019-03-25,1
2019-03-30,1
2019-03-31,1
2019-04-05,1
2019-04-19,1
2019-04-20,1
2019-04-21,1
2019-04-22,1
2019-04-25,1
2019-05-07,1
2019-05-09,2
2019-05-21,1
2019-05-23,1
2019-05-30,1
2019-06-03,1
2019-06-17,2
2019-06-19,1
2019-06-24,1
2019-07-10,1
2019-07-15,1
2019-08-01,1
2019-08-04,1
2019-08-05,1
2019-08-10,1
2019-08-13,1
2019-08-26,1
2019-09-10,1
2019-09-15,1
2019-09-19,1
2019-10-07,1
2019-10-11,1
2019-10-17,1
2019-10-31,1
2019-11-16,1
