dropArea,Percentage
1,2.73
2,3.28
3,2.19
4,1.64
5,0.55
6,2.73
7,0.55
8,4.37
9,0.0
10,3.28
11,3.83
12,0.0
13,0.55
14,4.37
15,5.46
16,12.02
17,1.64
18,0.0
19,2.19
20,0.55
21,4.37
22,2.19
23,0.55
24,1.09
25,4.37
26,0.0
27,0.0
28,2.19
29,0.55
30,0.0
31,0.55
32,1.64
33,1.09
34,0.0
35,0.0
36,0.0
37,0.0
38,0.55
39,0.0
40,0.0
41,0.55
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.09
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.55
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,16.94
77,1.09
78,8.74
