pickupArea,Percentage
1,0.0
2,0.08
3,0.24
4,0.06
5,0.08
6,1.65
7,1.53
8,41.88
9,0.0
10,0.14
11,0.61
12,0.03
13,0.0
14,0.03
15,0.03
16,0.08
17,0.0
18,0.0
19,0.0
20,0.0
21,0.12
22,0.11
23,0.0
24,0.55
25,0.0
26,0.0
27,0.0
28,3.53
29,0.0
30,0.0
31,0.03
32,29.13
33,4.87
34,0.02
35,0.03
36,0.0
37,0.0
38,0.0
39,0.21
40,0.0
41,0.27
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.32
57,0.0
58,0.0
59,0.0
60,0.02
61,0.03
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,13.94
77,0.4
