dropArea,Percentage
1,1.74
2,3.69
3,3.67
4,6.42
5,1.11
6,2.17
7,1.3
8,9.27
9,0.43
10,0.53
11,2.44
12,0.8
13,5.02
14,12.19
15,3.55
16,10.02
17,0.29
18,0.51
19,3.45
20,0.63
21,2.37
22,3.36
23,1.45
24,1.67
25,0.39
26,0.19
27,0.02
28,2.99
29,0.07
30,0.12
31,0.1
32,5.07
33,0.48
34,0.1
35,0.0
36,0.0
37,0.02
38,0.02
39,0.05
40,0.02
41,0.12
42,0.02
43,0.02
44,0.0
45,0.0
46,0.0
47,0.0
48,0.02
49,0.02
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.46
57,0.02
58,0.05
59,0.07
60,0.05
61,0.02
62,0.0
63,0.05
64,0.02
65,0.0
66,0.0
67,0.02
68,0.0
69,0.07
70,0.05
71,0.02
72,0.0
73,0.0
74,0.0
75,0.02
76,8.11
77,2.99
