dropArea,Percentage
1,0.51
2,0.39
3,0.96
4,0.68
5,0.34
6,1.18
7,1.35
8,8.46
9,0.0
10,0.39
11,0.17
12,0.11
13,0.06
14,1.01
15,0.62
16,1.63
17,0.39
18,0.28
19,4.4
20,2.31
21,2.37
22,9.7
23,9.58
24,14.04
25,4.11
26,1.13
27,1.8
28,6.26
29,3.38
30,0.45
31,0.85
32,8.46
33,1.92
34,0.0
35,0.51
36,0.0
37,0.0
38,0.11
39,0.17
40,0.11
41,0.06
42,0.11
43,0.23
44,0.0
45,0.0
46,0.06
47,0.0
48,0.06
49,0.11
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.73
57,0.17
58,0.0
59,0.06
60,0.11
61,0.06
62,0.0
63,0.0
64,0.06
65,0.11
66,0.11
67,0.11
68,0.17
69,0.11
70,0.06
71,0.11
72,0.0
73,0.17
74,0.0
75,0.0
76,2.59
77,0.51
78,3.95
