dropArea,Percentage
1,0.13
2,0.1
3,0.55
4,0.16
5,0.13
6,1.23
7,1.53
8,29.58
9,0.06
10,0.03
11,0.03
12,0.0
13,0.06
14,0.06
15,0.1
16,0.13
17,0.0
18,0.0
19,0.0
20,0.03
21,0.06
22,0.39
23,0.13
24,1.17
25,0.03
26,0.0
27,0.03
28,10.52
29,0.03
30,0.03
31,0.52
32,26.82
33,6.59
34,1.17
35,1.14
36,0.0
37,0.03
38,0.16
39,0.16
40,0.03
41,0.42
42,0.06
43,0.1
44,0.13
45,0.06
46,0.0
47,0.13
48,0.0
49,0.06
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.79
57,0.0
58,0.0
59,0.0
60,0.26
61,0.06
62,0.0
63,0.03
64,0.0
65,0.03
66,0.03
67,0.0
68,0.1
69,0.13
70,0.0
71,0.0
72,0.0
73,0.03
74,0.0
75,0.0
76,6.56
77,0.58
78,5.45
