Date,Count
2019-01-01,26
2019-01-02,33
2019-01-03,29
2019-01-04,32
2019-01-05,35
2019-01-06,50
2019-01-07,33
2019-01-08,31
2019-01-09,29
2019-01-10,35
2019-01-11,42
2019-01-12,18
2019-01-13,21
2019-01-14,35
2019-01-15,31
2019-01-16,30
2019-01-17,39
2019-01-18,35
2019-01-19,14
2019-01-20,18
2019-01-21,15
2019-01-22,27
2019-01-23,38
2019-01-24,38
2019-01-25,35
2019-01-26,22
2019-01-27,30
2019-01-28,27
2019-01-29,30
2019-01-30,16
2019-01-31,23
2019-02-01,46
2019-02-02,26
2019-02-03,35
2019-02-04,38
2019-02-05,29
2019-02-06,32
2019-02-07,38
2019-02-08,38
2019-02-09,21
2019-02-10,17
2019-02-11,31
2019-02-12,29
2019-02-13,28
2019-02-14,32
2019-02-15,46
2019-02-16,25
2019-02-17,28
2019-02-18,23
2019-02-19,38
2019-02-20,34
2019-02-21,35
2019-02-22,32
2019-02-23,32
2019-02-24,29
2019-02-25,30
2019-02-26,40
2019-02-27,35
2019-02-28,37
2019-03-01,52
2019-03-02,33
2019-03-03,26
2019-03-04,39
2019-03-05,37
2019-03-06,41
2019-03-07,41
2019-03-08,34
2019-03-09,25
2019-03-10,21
2019-03-11,28
2019-03-12,32
2019-03-13,36
2019-03-14,25
2019-03-15,47
2019-03-16,33
2019-03-17,32
2019-03-18,29
2019-03-19,45
2019-03-20,38
2019-03-21,30
2019-03-22,37
2019-03-23,25
2019-03-24,25
2019-03-25,43
2019-03-26,28
2019-03-27,37
2019-03-28,22
2019-03-29,41
2019-03-30,23
2019-03-31,47
2019-04-01,59
2019-04-02,56
2019-04-03,42
2019-04-04,50
2019-04-05,40
2019-04-06,20
2019-04-07,3
2019-04-08,10
2019-04-09,5
2019-04-10,9
2019-04-11,7
2019-04-12,11
2019-04-13,10
2019-04-14,27
2019-04-15,34
2019-04-16,32
2019-04-17,34
2019-04-18,35
2019-04-19,35
2019-04-20,17
2019-04-21,34
2019-04-22,43
2019-04-23,30
2019-04-24,31
2019-04-25,33
2019-04-26,49
2019-04-27,34
2019-04-28,20
2019-04-29,26
2019-04-30,34
2019-05-01,37
2019-05-02,42
2019-05-03,59
2019-05-04,34
2019-05-05,19
2019-05-06,36
2019-05-07,34
2019-05-08,40
2019-05-09,40
2019-05-10,38
2019-05-11,23
2019-05-12,41
2019-05-13,35
2019-05-14,43
2019-05-15,34
2019-05-16,33
2019-05-17,33
2019-05-18,30
2019-05-19,26
2019-05-20,28
2019-05-21,42
2019-05-22,42
2019-05-23,29
2019-05-24,33
2019-05-25,24
2019-05-26,19
2019-05-27,16
2019-05-28,35
2019-05-29,37
2019-05-30,43
2019-05-31,35
2019-06-01,22
2019-06-02,38
2019-06-03,41
2019-06-04,31
2019-06-05,38
2019-06-06,34
2019-06-07,48
2019-06-08,32
2019-06-09,21
2019-06-10,21
2019-06-11,23
2019-06-12,43
2019-06-13,29
2019-06-14,57
2019-06-15,27
2019-06-16,21
2019-06-17,39
2019-06-18,40
2019-06-19,40
2019-06-20,40
2019-06-21,32
2019-06-22,20
2019-06-23,27
2019-06-24,41
2019-06-25,38
2019-06-26,38
2019-06-27,46
2019-06-28,41
2019-06-29,29
2019-06-30,34
2019-07-01,28
2019-07-02,41
2019-07-03,39
2019-07-04,20
2019-07-05,31
2019-07-06,47
2019-07-07,27
2019-07-08,36
2019-07-09,41
2019-07-10,40
2019-07-11,33
2019-07-12,49
2019-07-13,31
2019-07-14,26
2019-07-15,33
2019-07-16,33
2019-07-17,37
2019-07-18,34
2019-07-19,37
2019-07-20,20
2019-07-21,17
2019-07-22,37
2019-07-23,31
2019-07-24,32
2019-07-25,20
2019-07-26,33
2019-07-27,14
2019-07-28,34
2019-07-29,30
2019-07-30,30
2019-07-31,41
2019-08-01,57
2019-08-02,40
2019-08-03,27
2019-08-04,23
2019-08-05,26
2019-08-06,31
2019-08-07,37
2019-08-08,24
2019-08-09,34
2019-08-10,25
2019-08-11,27
2019-08-12,29
2019-08-13,41
2019-08-14,36
2019-08-15,31
2019-08-16,41
2019-08-17,27
2019-08-18,27
2019-08-19,25
2019-08-20,47
2019-08-21,37
2019-08-22,31
2019-08-23,43
2019-08-24,31
2019-08-25,25
2019-08-26,32
2019-08-27,31
2019-08-28,29
2019-08-29,45
2019-08-30,29
2019-08-31,32
2019-09-01,29
2019-09-02,17
2019-09-03,34
2019-09-04,29
2019-09-05,39
2019-09-06,44
2019-09-07,36
2019-09-08,22
2019-09-09,48
2019-09-10,44
2019-09-11,31
2019-09-12,42
2019-09-13,40
2019-09-14,25
2019-09-15,32
2019-09-16,43
2019-09-17,38
2019-09-18,38
2019-09-19,41
2019-09-20,39
2019-09-21,44
2019-09-22,27
2019-09-23,42
2019-09-24,48
2019-09-25,36
2019-09-26,42
2019-09-27,37
2019-09-28,22
2019-09-29,127
2019-09-30,50
2019-10-01,55
2019-10-02,43
2019-10-03,49
2019-10-04,46
2019-10-05,24
2019-10-06,29
2019-10-07,39
2019-10-08,39
2019-10-09,33
