pickupArea,Percentage
1,1.76
2,0.35
3,2.82
4,0.72
5,0.15
6,2.88
7,1.43
8,15.49
9,0.0
10,0.09
11,0.05
12,0.03
13,0.12
14,0.12
15,0.17
16,0.21
17,0.37
18,0.06
19,0.05
20,0.0
21,0.12
22,0.18
23,1.13
24,1.04
25,1.44
26,0.48
27,0.78
28,13.8
29,1.86
30,0.41
31,0.49
32,13.02
33,3.24
34,0.43
35,1.47
36,0.4
37,0.05
38,0.54
39,0.94
40,0.17
41,3.22
42,1.5
43,4.95
44,1.52
45,0.72
46,1.9
47,0.31
48,0.95
49,0.43
50,0.35
51,0.48
52,0.17
53,0.63
54,0.06
55,0.09
56,1.21
57,0.18
58,0.06
59,0.0
60,0.18
61,0.38
62,0.05
63,0.0
64,0.03
65,0.08
66,0.26
67,0.26
68,0.18
69,1.3
70,0.66
71,0.41
72,0.12
73,0.21
74,0.0
75,0.34
76,1.04
77,0.52
78,6.35
