pickupArea,Percentage
1,0.55
2,0.32
3,0.61
4,0.15
5,0.17
6,2.27
7,0.61
8,20.25
9,0.0
10,0.06
11,0.09
12,0.0
13,0.03
14,0.15
15,0.09
16,0.23
17,0.06
18,0.03
19,0.23
20,0.17
21,0.47
22,0.64
23,0.47
24,2.15
25,0.93
26,0.32
27,0.2
28,13.18
29,1.25
30,1.6
31,2.01
32,12.16
33,2.44
34,0.99
35,0.38
36,0.12
37,0.06
38,0.38
39,0.35
40,0.41
41,0.47
42,0.26
43,0.09
44,0.09
45,0.03
46,0.03
47,0.0
48,0.0
49,0.2
50,0.0
51,0.0
52,0.0
53,0.09
54,0.03
55,0.03
56,11.29
57,0.76
58,3.0
59,4.16
60,0.55
61,0.52
62,0.35
63,0.47
64,0.2
65,0.32
66,0.32
67,0.23
68,0.06
69,0.12
70,0.58
71,0.09
72,0.03
73,0.0
74,0.09
75,0.12
76,5.85
77,0.26
78,2.76
