dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,1.08
5,0.0
6,0.0
7,0.54
8,8.06
9,0.0
10,1.61
11,0.54
12,0.0
13,0.0
14,1.61
15,9.68
16,2.15
17,3.23
18,8.06
19,5.38
20,0.0
21,0.54
22,1.08
23,1.61
24,2.15
25,11.29
26,0.54
27,0.54
28,13.98
29,4.84
30,0.54
31,0.54
32,3.76
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.54
39,0.0
40,0.0
41,1.08
42,0.0
43,1.08
44,0.54
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.61
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.54
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,9.68
77,1.61
