pickupArea,Percentage
1,0.73
2,0.63
3,1.54
4,0.23
5,0.41
6,3.63
7,0.59
8,13.24
9,0.0
10,0.09
11,0.05
12,0.05
13,0.09
14,0.54
15,0.18
16,1.04
17,0.05
18,0.0
19,0.27
20,0.14
21,2.09
22,0.95
23,1.41
24,1.99
25,4.81
26,0.23
27,1.22
28,11.92
29,3.54
30,2.04
31,3.85
32,10.15
33,1.13
34,0.68
35,0.5
36,0.18
37,0.05
38,0.77
39,0.23
40,0.05
41,0.27
42,0.77
43,5.71
44,1.22
45,0.14
46,1.45
47,0.23
48,1.99
49,1.41
50,0.27
51,1.72
52,0.05
53,1.54
54,0.18
55,0.05
56,1.54
57,0.09
58,0.5
59,0.0
60,0.73
61,0.23
62,0.09
63,0.18
64,0.18
65,0.23
66,0.32
67,0.23
68,0.68
69,0.73
70,0.18
71,1.0
72,0.23
73,0.68
74,0.18
75,0.63
76,2.72
77,0.41
