dropArea,Percentage
1,0.0
2,11.2
3,3.2
4,8.0
5,0.0
6,4.8
7,0.8
8,0.8
9,0.8
10,1.6
11,7.2
12,3.2
13,12.8
14,12.0
15,4.0
16,9.6
17,0.0
18,0.0
19,0.0
20,0.0
21,1.6
22,1.6
23,0.0
24,0.0
25,0.8
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.8
32,0.0
33,0.8
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.8
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,10.4
77,3.2
