pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.32
7,0.0
8,16.99
9,0.0
10,0.0
11,0.0
12,0.32
13,0.0
14,0.64
15,0.0
16,0.0
17,0.0
18,0.0
19,0.32
20,0.0
21,0.0
22,0.64
23,0.64
24,2.88
25,0.64
26,0.64
27,0.96
28,26.92
29,1.28
30,0.0
31,0.0
32,28.21
33,3.85
34,0.96
35,0.64
36,0.32
37,0.0
38,0.64
39,0.0
40,0.0
41,0.0
42,0.32
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.17
57,0.0
58,0.32
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.32
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.81
77,0.32
78,1.92
