dropArea,Percentage
1,0.49
2,1.24
3,1.46
4,1.5
5,0.32
6,2.41
7,1.42
8,5.49
9,0.18
10,0.4
11,0.1
12,0.2
13,0.22
14,0.73
15,1.09
16,0.57
17,1.19
18,0.38
19,1.3
20,0.2
21,0.38
22,0.79
23,2.33
24,3.14
25,8.36
26,2.23
27,2.71
28,14.4
29,2.13
30,2.09
31,1.13
32,4.52
33,2.9
34,1.8
35,0.91
36,0.32
37,1.56
38,0.16
39,0.45
40,0.38
41,0.77
42,0.91
43,1.86
44,1.9
45,0.18
46,0.28
47,0.04
48,0.32
49,2.27
50,0.26
51,0.61
52,0.18
53,0.93
54,0.47
55,0.02
56,2.51
57,0.0
58,0.61
59,0.32
60,0.26
61,0.36
62,0.08
63,0.28
64,0.22
65,0.1
66,0.59
67,0.75
68,1.05
69,2.59
70,0.49
71,1.38
72,0.24
73,1.07
74,0.06
75,1.03
76,1.01
77,0.47
