dropArea,Percentage
1,0.56
2,0.5
3,1.16
4,0.89
5,1.46
6,4.87
7,4.43
8,25.44
9,0.14
10,0.7
11,0.2
12,0.31
13,0.17
14,0.33
15,0.34
16,0.64
17,0.18
18,0.04
19,0.11
20,0.04
21,0.39
22,1.55
23,0.07
24,2.93
25,0.06
26,0.0
27,0.04
28,4.96
29,0.01
30,0.03
31,0.11
32,18.04
33,2.86
34,0.1
35,0.15
36,0.02
37,0.0
38,0.04
39,0.15
40,0.01
41,0.52
42,0.04
43,0.03
44,0.02
45,0.0
46,0.01
47,0.0
48,0.01
49,0.01
50,0.0
51,0.0
52,0.01
53,0.01
54,0.0
55,0.0
56,0.24
57,0.0
58,0.0
59,0.03
60,0.07
61,0.03
62,0.0
63,0.0
64,0.02
65,0.01
66,0.01
67,0.0
68,0.0
69,0.0
70,0.02
71,0.0
72,0.02
73,0.0
74,0.01
75,0.01
76,2.75
77,1.11
78,20.95
