pickupArea,Percentage
1,0.77
2,0.51
3,1.03
4,0.26
5,0.26
6,2.05
7,1.28
8,22.31
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.26
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.51
25,0.0
26,0.0
27,0.0
28,10.77
29,0.0
30,0.0
31,0.0
32,26.92
33,4.1
34,0.51
35,0.77
36,0.0
37,0.0
38,0.51
39,0.26
40,0.0
41,3.33
42,1.03
43,1.79
44,0.51
45,0.0
46,0.51
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.62
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.26
68,1.54
69,0.51
70,0.0
71,0.51
72,0.0
73,0.0
74,0.0
75,0.0
76,12.05
77,0.26
