dropArea,Percentage
1,7.28
2,5.22
3,13.75
4,3.93
5,0.65
6,9.29
7,2.87
8,12.48
9,0.0
10,0.16
11,0.23
12,0.37
13,1.23
14,0.58
15,0.07
16,0.58
17,0.05
18,0.02
19,0.09
20,0.07
21,0.18
22,0.9
23,0.23
24,1.6
25,0.07
26,0.02
27,0.02
28,1.9
29,0.0
30,0.05
31,0.09
32,6.63
33,0.51
34,0.05
35,0.28
36,0.0
37,0.07
38,0.09
39,0.09
40,0.02
41,0.3
42,0.07
43,0.12
44,0.02
45,0.0
46,0.02
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.55
57,0.0
58,0.0
59,0.0
60,0.02
61,0.0
62,0.0
63,0.0
64,0.0
65,0.02
66,0.0
67,0.0
68,0.02
69,0.0
70,0.0
71,0.0
72,0.02
73,0.05
74,0.0
75,0.0
76,3.47
77,19.86
78,3.72
