Date,Count
2019-01-01,11
2019-01-02,9
2019-01-03,12
2019-01-04,17
2019-01-05,12
2019-01-06,9
2019-01-07,9
2019-01-08,4
2019-01-09,9
2019-01-10,8
2019-01-11,13
2019-01-12,6
2019-01-13,6
2019-01-14,10
2019-01-15,8
2019-01-16,9
2019-01-17,11
2019-01-18,14
2019-01-19,2
2019-01-20,9
2019-01-21,5
2019-01-22,6
2019-01-23,16
2019-01-24,14
2019-01-25,16
2019-01-26,9
2019-01-27,8
2019-01-28,9
2019-01-29,14
2019-01-30,6
2019-01-31,9
2019-02-01,10
2019-02-02,16
2019-02-03,4
2019-02-04,15
2019-02-05,12
2019-02-06,5
2019-02-07,12
2019-02-08,14
2019-02-09,10
2019-02-10,7
2019-02-11,6
2019-02-12,7
2019-02-13,11
2019-02-14,16
2019-02-15,18
2019-02-16,13
2019-02-17,5
2019-02-18,7
2019-02-19,12
2019-02-20,9
2019-02-21,13
2019-02-22,14
2019-02-23,8
2019-02-24,7
2019-02-25,9
2019-02-26,12
2019-02-27,16
2019-02-28,11
2019-03-01,13
2019-03-02,8
2019-03-03,14
2019-03-04,6
2019-03-05,11
2019-03-06,9
2019-03-07,9
2019-03-08,12
2019-03-09,6
2019-03-10,11
2019-03-11,12
2019-03-12,17
2019-03-13,11
2019-03-14,11
2019-03-15,12
2019-03-16,6
2019-03-17,5
2019-03-18,8
2019-03-19,10
2019-03-20,16
2019-03-21,20
2019-03-22,9
2019-03-23,13
2019-03-24,9
2019-03-25,14
2019-03-26,9
2019-03-27,13
2019-03-28,9
2019-03-29,10
2019-03-30,6
2019-03-31,11
2019-04-01,14
2019-04-02,16
2019-04-03,19
2019-04-04,11
2019-04-05,16
2019-04-06,9
2019-04-07,3
2019-04-08,5
2019-04-09,2
2019-04-10,2
2019-04-12,1
2019-04-13,4
2019-04-14,9
2019-04-15,8
2019-04-16,12
2019-04-17,6
2019-04-18,7
2019-04-19,11
2019-04-20,10
2019-04-21,12
2019-04-22,8
2019-04-23,9
2019-04-24,11
2019-04-25,12
2019-04-26,15
2019-04-27,8
2019-04-28,5
2019-04-29,15
2019-04-30,11
2019-05-01,7
2019-05-02,7
2019-05-03,18
2019-05-04,8
2019-05-05,10
2019-05-06,7
2019-05-07,16
2019-05-08,9
2019-05-09,8
2019-05-10,11
2019-05-11,11
2019-05-12,11
2019-05-13,18
2019-05-14,7
2019-05-15,12
2019-05-16,11
2019-05-17,15
2019-05-18,14
2019-05-19,6
2019-05-20,7
2019-05-21,9
2019-05-22,13
2019-05-23,16
2019-05-24,5
2019-05-25,13
2019-05-26,7
2019-05-27,7
2019-05-28,11
2019-05-29,9
2019-05-30,14
2019-05-31,10
2019-06-01,14
2019-06-02,6
2019-06-03,13
2019-06-04,14
2019-06-05,11
2019-06-06,8
2019-06-07,15
2019-06-08,8
2019-06-09,14
2019-06-10,7
2019-06-11,23
2019-06-12,12
2019-06-13,12
2019-06-14,20
2019-06-15,14
2019-06-16,7
2019-06-17,9
2019-06-18,14
2019-06-19,14
2019-06-20,16
2019-06-21,9
2019-06-22,5
2019-06-23,6
2019-06-24,16
2019-06-25,11
2019-06-26,15
2019-06-27,21
2019-06-28,16
2019-06-29,8
2019-06-30,11
2019-07-01,10
2019-07-02,22
2019-07-03,17
2019-07-04,5
2019-07-05,15
2019-07-06,9
2019-07-07,15
2019-07-08,10
2019-07-09,13
2019-07-10,16
2019-07-11,16
2019-07-12,18
2019-07-13,8
2019-07-14,9
2019-07-15,18
2019-07-16,12
2019-07-17,13
2019-07-18,12
2019-07-19,19
2019-07-20,10
2019-07-21,10
2019-07-22,12
2019-07-23,16
2019-07-24,17
2019-07-25,13
2019-07-26,15
2019-07-27,11
2019-07-28,11
2019-07-29,10
2019-07-30,20
2019-07-31,13
2019-08-01,13
2019-08-02,13
2019-08-03,11
