pickupArea,Percentage
1,1.73
2,0.58
3,1.24
4,0.62
5,0.16
6,2.28
7,0.89
8,12.51
9,0.0
10,0.16
11,0.04
12,0.02
13,0.0
14,0.04
15,0.07
16,0.07
17,0.02
18,0.31
19,0.11
20,0.04
21,0.13
22,0.24
23,0.73
24,0.75
25,0.47
26,0.35
27,0.22
28,14.44
29,1.02
30,0.22
31,0.29
32,13.13
33,5.79
34,1.29
35,1.57
36,0.49
37,0.16
38,1.66
39,1.02
40,0.22
41,4.44
42,1.71
43,3.24
44,1.35
45,1.0
46,4.17
47,0.62
48,1.6
49,0.58
50,0.47
51,1.04
52,0.49
53,0.31
54,0.04
55,0.22
56,1.71
57,0.31
58,0.0
59,0.04
60,0.07
61,0.35
62,0.02
63,0.09
64,0.09
65,0.11
66,0.24
67,0.18
68,0.38
69,0.71
70,0.4
71,0.31
72,0.07
73,0.44
74,0.07
75,0.84
76,1.93
77,0.49
78,4.79
