pickupArea,Percentage
1,0.0
2,0.0
3,0.32
4,0.16
5,0.0
6,1.27
7,2.01
8,7.41
9,0.0
10,0.0
11,0.0
12,0.05
13,0.0
14,0.05
15,0.05
16,0.05
17,0.0
18,0.0
19,0.05
20,0.05
21,0.16
22,0.69
23,0.05
24,3.76
25,0.21
26,0.0
27,10.8
28,12.76
29,0.48
30,0.53
31,2.33
32,6.93
33,3.39
34,1.11
35,1.64
36,1.27
37,1.22
38,3.07
39,3.23
40,0.64
41,2.44
42,0.42
43,0.64
44,0.42
45,8.21
46,0.11
47,0.05
48,0.0
49,0.16
50,0.0
51,0.0
52,0.0
53,0.16
54,0.0
55,0.0
56,3.07
57,0.16
58,0.37
59,0.9
60,1.32
61,9.95
62,0.48
63,0.16
64,0.0
65,0.05
66,0.37
67,0.58
68,0.42
69,0.21
70,0.21
71,0.9
72,0.0
73,0.16
74,0.0
75,0.11
76,1.48
77,0.16
78,0.58
