dropArea,Percentage
1,0.0
2,0.65
3,0.65
4,0.65
5,0.33
6,1.31
7,2.29
8,25.16
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.33
19,0.65
20,0.0
21,0.33
22,0.33
23,0.33
24,5.88
25,0.0
26,0.0
27,0.33
28,18.63
29,0.65
30,0.65
31,7.19
32,13.73
33,3.59
34,1.31
35,0.33
36,0.0
37,0.33
38,0.0
39,0.0
40,0.0
41,0.65
42,0.0
43,0.0
44,0.0
45,0.0
46,0.33
47,0.0
48,0.65
49,0.0
50,0.0
51,0.0
52,0.33
53,0.0
54,0.0
55,0.0
56,3.92
57,0.0
58,0.0
59,0.65
60,3.27
61,0.98
62,0.0
63,0.98
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.33
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.96
77,0.33
