dropArea,Percentage
1,0.0
2,0.0
3,6.36
4,0.45
5,0.0
6,0.45
7,1.14
8,11.14
9,0.23
10,0.23
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.23
17,0.68
18,0.23
19,0.23
20,0.0
21,0.23
22,0.45
23,0.45
24,1.14
25,0.45
26,0.45
27,0.0
28,8.41
29,1.36
30,0.91
31,4.77
32,8.64
33,4.55
34,0.45
35,0.0
36,0.45
37,0.23
38,0.23
39,0.23
40,0.91
41,0.91
42,0.0
43,0.45
44,1.14
45,0.23
46,0.91
47,0.23
48,1.14
49,0.23
50,0.0
51,0.23
52,0.0
53,0.45
54,0.68
55,1.82
56,5.91
57,2.5
58,1.36
59,0.91
60,1.82
61,0.0
62,0.0
63,0.0
64,2.05
65,0.45
66,0.68
67,0.68
68,0.23
69,0.45
70,0.0
71,1.82
72,0.0
73,0.0
74,0.68
75,0.68
76,0.68
77,1.36
78,13.64
