pickupArea,Percentage
1,0.05
2,0.0
3,0.14
4,0.23
5,0.14
6,0.65
7,0.93
8,24.18
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.05
18,0.0
19,0.0
20,0.05
21,0.05
22,0.09
23,0.0
24,0.33
25,0.0
26,0.0
27,0.0
28,16.54
29,0.0
30,0.0
31,0.19
32,33.13
33,14.77
34,0.7
35,0.37
36,0.05
37,0.0
38,0.0
39,0.05
40,0.0
41,0.51
42,0.0
43,0.14
44,0.0
45,0.0
46,0.0
47,0.05
48,0.0
49,0.05
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.26
57,0.0
58,0.0
59,0.14
60,0.33
61,0.05
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.14
69,0.0
70,0.0
71,0.0
72,0.0
73,0.09
74,0.0
75,0.05
76,4.43
77,0.09
