dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,1.23
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,1.23
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,12.35
29,0.0
30,0.0
31,0.0
32,6.17
33,11.11
34,0.0
35,0.0
36,0.0
37,1.23
38,3.7
39,0.0
40,0.0
41,9.88
42,0.0
43,3.7
44,1.23
45,30.86
46,0.0
47,2.47
48,2.47
49,0.0
50,0.0
51,3.7
52,0.0
53,0.0
54,0.0
55,1.23
56,2.47
57,0.0
58,0.0
59,0.0
60,0.0
61,1.23
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,1.23
73,1.23
74,0.0
75,0.0
76,0.0
77,1.23
