pickupArea,Percentage
1,0.04
2,0.04
3,0.68
4,0.11
5,0.0
6,0.9
7,0.72
8,10.89
9,0.0
10,0.04
11,0.04
12,0.0
13,0.0
14,0.04
15,0.0
16,0.07
17,0.0
18,0.07
19,0.04
20,0.0
21,0.14
22,0.21
23,0.14
24,0.14
25,0.21
26,0.04
27,0.04
28,10.43
29,0.18
30,0.21
31,0.25
32,14.65
33,7.56
34,1.18
35,5.45
36,0.43
37,0.21
38,2.97
39,3.51
40,0.79
41,10.03
42,3.3
43,10.03
44,1.47
45,0.57
46,0.9
47,0.11
48,1.07
49,0.25
50,0.29
51,0.43
52,0.0
53,0.04
54,0.0
55,0.11
56,2.72
57,0.14
58,0.0
59,0.0
60,0.11
61,0.43
62,0.0
63,0.04
64,0.0
65,0.14
66,0.21
67,0.11
68,0.36
69,0.93
70,0.07
71,0.29
72,0.25
73,0.18
74,0.0
75,0.18
76,2.04
77,0.14
78,0.64
