dropArea,Percentage
1,0.22
2,0.22
3,0.43
4,0.22
5,0.0
6,0.22
7,0.22
8,10.65
9,0.0
10,0.22
11,0.22
12,0.0
13,0.0
14,0.0
15,0.22
16,0.43
17,0.0
18,0.0
19,0.0
20,0.0
21,0.22
22,0.43
23,0.43
24,1.09
25,1.09
26,0.65
27,5.22
28,18.48
29,0.22
30,0.22
31,1.52
32,8.48
33,5.87
34,3.26
35,2.61
36,1.09
37,0.65
38,0.43
39,0.22
40,0.43
41,2.83
42,3.04
43,2.39
44,1.09
45,0.65
46,3.48
47,0.0
48,0.87
49,1.3
50,0.22
51,1.52
52,3.7
53,0.0
54,0.0
55,0.0
56,0.22
57,0.0
58,0.0
59,0.0
60,0.22
61,0.0
62,0.22
63,0.0
64,0.0
65,0.0
66,0.22
67,0.0
68,0.22
69,2.39
70,0.22
71,1.52
72,0.22
73,1.96
74,0.0
75,0.22
76,0.0
77,0.43
78,5.0
