pickupArea,Percentage
1,0.62
2,0.7
3,0.92
4,0.11
5,0.11
6,1.48
7,2.1
8,9.07
9,0.0
10,0.14
11,0.0
12,0.0
13,0.28
14,0.08
15,0.03
16,0.17
17,0.0
18,0.0
19,0.06
20,0.0
21,0.08
22,0.28
23,0.53
24,0.36
25,0.22
26,0.28
27,0.31
28,7.33
29,0.22
30,0.14
31,0.2
32,10.64
33,7.33
34,0.78
35,8.62
36,1.62
37,0.25
38,5.15
39,3.27
40,1.12
41,4.73
42,1.32
43,3.19
44,1.82
45,0.34
46,1.2
47,0.14
48,0.78
49,0.73
50,0.25
51,0.22
52,0.06
53,2.07
54,0.14
55,0.11
56,0.95
57,0.0
58,0.06
59,0.08
60,0.22
61,0.53
62,0.08
63,0.06
64,0.03
65,0.2
66,0.17
67,0.31
68,0.45
69,1.04
70,0.64
71,0.62
72,0.25
73,2.21
74,0.08
75,1.23
76,2.13
77,0.9
78,6.05
