pickupArea,Percentage
1,0.45
2,0.21
3,3.26
4,0.41
5,0.66
6,17.3
7,5.26
8,26.69
9,0.0
10,0.02
11,0.07
12,0.02
13,0.05
14,0.13
15,0.11
16,0.51
17,0.01
18,0.0
19,0.03
20,0.01
21,0.26
22,0.52
23,0.02
24,0.84
25,0.03
26,0.01
27,0.01
28,5.83
29,0.01
30,0.01
31,0.02
32,18.94
33,0.66
34,0.05
35,0.05
36,0.0
37,0.0
38,0.01
39,0.03
40,0.01
41,0.09
42,0.02
43,0.02
44,0.01
45,0.0
46,0.02
47,0.0
48,0.0
49,0.03
50,0.0
51,0.0
52,0.0
53,0.01
54,0.0
55,0.0
56,2.52
57,0.0
58,0.0
59,0.01
60,0.01
61,0.0
62,0.0
63,0.01
64,0.0
65,0.0
66,0.0
67,0.01
68,0.01
69,0.01
70,0.0
71,0.02
72,0.0
73,0.01
74,0.0
75,0.0
76,13.35
77,1.3
