dropArea,Percentage
1,0.34
2,0.09
3,0.52
4,0.09
5,0.0
6,0.26
7,1.64
8,10.84
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.09
17,0.77
18,0.0
19,0.0
20,0.0
21,0.09
22,0.09
23,0.0
24,0.69
25,0.17
26,0.09
27,0.86
28,16.87
29,0.52
30,1.64
31,0.09
32,8.95
33,1.81
34,0.6
35,3.36
36,1.81
37,0.6
38,3.79
39,6.2
40,3.96
41,6.37
42,3.7
43,1.89
44,1.55
45,0.17
46,0.34
47,0.0
48,0.95
49,2.75
50,0.52
51,0.43
52,0.69
53,0.09
54,0.09
55,0.52
56,1.12
57,0.0
58,0.77
59,0.09
60,0.34
61,1.03
62,0.17
63,0.09
64,0.0
65,0.09
66,0.34
67,1.03
68,1.46
69,2.32
70,0.26
71,0.95
72,0.26
73,1.29
74,0.0
75,0.43
76,0.95
77,0.17
