pickupArea,Percentage
1,0.23
2,0.23
3,0.0
4,0.0
5,0.0
6,2.32
7,2.09
8,23.67
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.23
22,0.7
23,1.16
24,1.16
25,0.93
26,0.23
27,0.7
28,20.19
29,1.16
30,0.23
31,0.46
32,31.79
33,2.55
34,0.0
35,0.23
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.23
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.78
57,0.0
58,0.0
59,0.0
60,0.23
61,0.0
62,0.0
63,0.0
64,0.23
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,6.26
77,0.0
