dropArea,Percentage
1,0.54
2,0.48
3,0.96
4,0.73
5,1.34
6,4.66
7,4.36
8,24.26
9,0.2
10,0.71
11,0.43
12,0.34
13,0.09
14,0.36
15,0.39
16,0.82
17,0.36
18,0.0
19,0.09
20,0.0
21,0.52
22,1.52
23,0.12
24,3.09
25,0.05
26,0.0
27,0.05
28,4.77
29,0.02
30,0.02
31,0.2
32,16.24
33,2.36
34,0.14
35,0.07
36,0.02
37,0.0
38,0.05
39,0.18
40,0.0
41,0.54
42,0.0
43,0.0
44,0.02
45,0.0
46,0.02
47,0.0
48,0.0
49,0.0
50,0.0
51,0.02
52,0.0
53,0.0
54,0.0
55,0.0
56,0.34
57,0.0
58,0.04
59,0.02
60,0.14
61,0.0
62,0.02
63,0.02
64,0.02
65,0.02
66,0.0
67,0.0
68,0.02
69,0.05
70,0.07
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.62
77,1.14
78,23.37
