dropArea,Percentage
1,0.15
2,0.0
3,0.15
4,0.15
5,0.0
6,0.59
7,1.03
8,8.52
9,0.0
10,0.29
11,0.0
12,0.0
13,0.0
14,0.44
15,0.15
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.29
22,0.59
23,0.0
24,1.32
25,0.0
26,0.0
27,0.0
28,12.33
29,0.15
30,0.73
31,6.9
32,9.69
33,8.22
34,6.17
35,5.87
36,0.44
37,0.44
38,1.47
39,0.73
40,0.15
41,1.17
42,0.29
43,0.29
44,0.15
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,6.9
57,0.15
58,0.44
59,1.76
60,12.04
61,0.88
62,0.0
63,0.44
64,0.73
65,0.0
66,0.29
67,0.15
68,0.59
69,0.73
70,0.29
71,0.15
72,0.0
73,0.15
74,0.0
75,0.0
76,5.14
77,0.29
