dropArea,Percentage
1,1.4
2,2.33
3,1.4
4,1.4
5,1.4
6,2.33
7,3.72
8,19.07
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.93
15,1.4
16,1.4
17,0.0
18,0.47
19,1.86
20,0.0
21,2.33
22,4.19
23,7.91
24,17.67
25,2.79
26,0.47
27,1.86
28,6.05
29,2.33
30,0.0
31,0.93
32,7.44
33,0.93
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.47
57,0.0
58,0.0
59,0.0
60,0.47
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.93
72,0.0
73,0.0
74,0.0
75,0.0
76,2.33
77,1.86
