dropArea,Percentage
1,1.3
2,0.0
3,1.74
4,0.43
5,0.43
6,2.61
7,3.48
8,10.43
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.43
15,0.0
16,1.74
17,0.0
18,0.0
19,2.17
20,0.43
21,1.74
22,10.0
23,9.57
24,20.87
25,3.48
26,0.87
27,2.17
28,8.7
29,1.74
30,0.0
31,1.3
32,2.17
33,0.0
34,0.43
35,0.0
36,0.0
37,0.43
38,0.87
39,0.0
40,0.0
41,0.0
42,0.43
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.43
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.43
61,0.43
62,0.0
63,0.0
64,0.0
65,0.0
66,0.43
67,0.0
68,0.0
69,0.87
70,0.0
71,2.17
72,0.0
73,0.0
74,0.0
75,0.0
76,1.3
77,0.87
78,3.04
