pickupArea,Percentage
1,0.37
2,0.09
3,0.14
4,0.14
5,0.09
6,1.36
7,0.28
8,11.86
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.05
15,0.05
16,0.05
17,0.0
18,0.0
19,0.0
20,0.37
21,0.05
22,0.19
23,0.14
24,0.61
25,0.28
26,0.19
27,0.0
28,8.58
29,0.52
30,0.19
31,0.33
32,6.56
33,3.09
34,0.52
35,0.56
36,0.19
37,0.19
38,0.94
39,0.33
40,0.37
41,1.27
42,0.37
43,1.03
44,0.47
45,0.19
46,0.23
47,0.05
48,0.14
49,0.47
50,0.19
51,0.28
52,0.0
53,1.12
54,0.05
55,0.09
56,28.35
57,0.28
58,0.37
59,0.28
60,0.23
61,0.19
62,0.56
63,0.42
64,0.28
65,1.97
66,1.08
67,0.75
68,0.33
69,0.89
70,1.12
71,0.56
72,0.23
73,0.42
74,0.09
75,0.33
76,7.5
77,0.14
78,9.0
