dropArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,4.06
7,0.74
8,15.87
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.37
25,0.0
26,0.37
27,0.0
28,14.76
29,0.37
30,0.0
31,0.0
32,14.39
33,11.44
34,0.37
35,10.7
36,0.74
37,1.48
38,6.27
39,1.85
40,0.74
41,3.69
42,1.85
43,2.58
44,0.0
45,0.37
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.85
57,0.0
58,0.0
59,0.37
60,0.74
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.37
69,1.11
70,0.37
71,0.37
72,0.0
73,0.0
74,0.0
75,0.0
76,1.48
77,0.0
78,0.37
