dropArea,Percentage
1,0.09
2,0.14
3,0.42
4,0.23
5,0.19
6,0.89
7,0.33
8,5.87
9,0.0
10,0.19
11,0.23
12,0.09
13,0.0
14,0.14
15,0.05
16,0.28
17,0.0
18,0.05
19,0.05
20,1.07
21,0.89
22,0.51
23,0.23
24,1.03
25,1.03
26,0.75
27,0.51
28,9.79
29,0.93
30,0.65
31,2.0
32,7.6
33,6.06
34,4.2
35,1.54
36,0.37
37,2.75
38,2.05
39,0.47
40,0.79
41,1.03
42,1.4
43,1.03
44,3.31
45,0.37
46,1.59
47,0.37
48,0.84
49,3.03
50,0.79
51,0.84
52,0.19
53,2.05
54,0.05
55,0.05
56,0.33
57,0.0
58,0.09
59,0.14
60,0.61
61,0.28
62,0.05
63,0.05
64,0.09
65,0.28
66,0.37
67,0.33
68,2.19
69,4.34
70,0.51
71,0.89
72,1.54
73,5.08
74,1.4
75,7.41
76,1.82
77,0.84
