dropArea,Percentage
1,0.05
2,0.03
3,0.22
4,0.08
5,0.11
6,0.88
7,0.97
8,24.76
9,0.0
10,0.12
11,0.05
12,0.01
13,0.02
14,0.03
15,0.03
16,0.06
17,0.01
18,0.0
19,0.01
20,0.0
21,0.06
22,0.27
23,0.04
24,0.85
25,0.06
26,0.02
27,0.04
28,10.14
29,0.05
30,0.06
31,0.5
32,34.48
33,9.58
34,1.3
35,1.73
36,0.12
37,0.09
38,0.43
39,0.32
40,0.09
41,0.68
42,0.17
43,0.13
44,0.06
45,0.02
46,0.02
47,0.0
48,0.02
49,0.05
50,0.02
51,0.02
52,0.0
53,0.02
54,0.0
55,0.0
56,3.05
57,0.01
58,0.02
59,0.09
60,0.38
61,0.07
62,0.01
63,0.01
64,0.15
65,0.01
66,0.02
67,0.03
68,0.07
69,0.1
70,0.02
71,0.04
72,0.01
73,0.02
74,0.0
75,0.02
76,6.83
77,0.15
