pickupArea,Percentage
1,0.56
2,0.44
3,1.53
4,0.63
5,0.68
6,5.45
7,4.05
8,28.79
9,0.0
10,0.05
11,0.02
12,0.06
13,0.13
14,0.23
15,0.13
16,0.22
17,0.02
18,0.01
19,0.05
20,0.07
21,0.11
22,0.39
23,0.36
24,1.23
25,0.72
26,0.04
27,0.06
28,5.45
29,0.12
30,0.14
31,0.18
32,24.29
33,6.65
34,0.19
35,0.3
36,0.05
37,0.03
38,0.1
39,0.29
40,0.05
41,0.97
42,0.11
43,0.25
44,0.13
45,0.06
46,0.07
47,0.01
48,0.06
49,0.14
50,0.0
51,0.06
52,0.01
53,0.19
54,0.0
55,0.0
56,4.3
57,0.02
58,0.07
59,0.03
60,0.2
61,0.02
62,0.1
63,0.06
64,0.15
65,0.13
66,0.08
67,0.02
68,0.05
69,0.08
70,0.14
71,0.06
72,0.04
73,0.06
74,0.0
75,0.04
76,2.03
77,1.21
78,5.23
